model,rank,encoded_feature,original_feature,encoded_category,feature_type,feature_family,mean_abs_shap,mean_shap,business_meaning
stage5_lightgbm_raw_gpu,100,LIVINGAREA_MEDI,LIVINGAREA_MEDI,,numeric,other,0.0024778539283138866,0.00037236617548565477,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,101,ENTRANCES_MODE,ENTRANCES_MODE,,numeric,other,0.0024532632005315976,0.00013613699102336306,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,102,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE,Medicine staff,one_hot,categorical_profile,0.0023589792732563665,0.0002341469988929981,职业类型。
stage5_lightgbm_raw_gpu,103,REGION_RATING_CLIENT,REGION_RATING_CLIENT,,numeric,other,0.0022804351415459116,0.00015367907161657334,客户所在区域评级。
stage5_lightgbm_raw_gpu,104,ORGANIZATION_TYPE_Security Ministries,ORGANIZATION_TYPE,Security Ministries,one_hot,categorical_profile,0.0022275067901508052,0.0002650121119395784,工作单位/组织类型。
stage5_lightgbm_raw_gpu,105,NAME_CONTRACT_TYPE_Revolving loans,NAME_CONTRACT_TYPE,Revolving loans,one_hot,categorical_profile,0.002193134006315754,-0.00019992377966586322,贷款产品类型。
stage5_lightgbm_raw_gpu,106,ORGANIZATION_TYPE_Kindergarten,ORGANIZATION_TYPE,Kindergarten,one_hot,categorical_profile,0.002143330733436602,-0.00015292778671427805,工作单位/组织类型。
stage5_lightgbm_raw_gpu,107,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE,Drivers,one_hot,categorical_profile,0.002140797835833145,0.0002470201920558199,职业类型。
stage5_lightgbm_raw_gpu,108,YEARS_BUILD_MEDI,YEARS_BUILD_MEDI,,numeric,other,0.0020946267854332263,-8.930685228228838e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,109,NONLIVINGAREA_MEDI,NONLIVINGAREA_MEDI,,numeric,other,0.0020848099199938567,-9.945731751506892e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,110,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START,SUNDAY,one_hot,other,0.002048126858959625,5.973764904720629e-05,贷款申请提交的星期几。
stage5_lightgbm_raw_gpu,111,ENTRANCES_AVG,ENTRANCES_AVG,,numeric,other,0.0020396933264058416,-4.4991914583406855e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,112,FLAG_DOCUMENT_6,FLAG_DOCUMENT_6,,numeric,flags_and_contacts,0.0019399154401319246,-0.0003999886718232714,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,113,COMMONAREA_AVG,COMMONAREA_AVG,,numeric,other,0.0019163972868717397,-3.258731778300794e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,114,LIVINGAPARTMENTS_MODE,LIVINGAPARTMENTS_MODE,,numeric,other,0.0018578229581542244,0.00016531562752554251,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,115,LIVINGAPARTMENTS_MEDI,LIVINGAPARTMENTS_MEDI,,numeric,other,0.0018318923128106672,2.149775041599643e-06,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,116,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_WEEK,,numeric,amount_and_ratio,0.0017764158919616197,-0.0002358381959897571,Number of enquiries to Credit Bureau about the client one week before application (excluding one day before application)
stage5_lightgbm_raw_gpu,117,CNT_CHILDREN,CNT_CHILDREN,,numeric,family_structure,0.0016869481686912447,-0.00029754778202227474,Number of children the client has
stage5_lightgbm_raw_gpu,118,YEARS_BUILD_AVG,YEARS_BUILD_AVG,,numeric,other,0.0015996111532167936,-0.00014035234071638046,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,119,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS,Civil marriage,one_hot,categorical_profile,0.0015900990415905025,-2.7373240576821092e-06,婚姻/家庭状态。
stage5_lightgbm_raw_gpu,120,contact_flag_sum,contact_flag_sum,,numeric,flags_and_contacts,0.0015781930420567538,-0.00016526897627995604,联系方式标记数量汇总，反映联系信息完整程度。
stage5_lightgbm_raw_gpu,121,FLAG_PHONE,FLAG_PHONE,,numeric,flags_and_contacts,0.0014252478818177587,0.0001110199317218946,是否提供联系电话，反映联系信息完整度。
stage5_lightgbm_raw_gpu,122,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS,Single / not married,one_hot,categorical_profile,0.0013938196360653526,0.0004660908805603039,婚姻/家庭状态。
stage5_lightgbm_raw_gpu,123,FLOORSMIN_AVG,FLOORSMIN_AVG,,numeric,other,0.00139228720663121,-0.00021853475523766645,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,124,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START,TUESDAY,one_hot,other,0.0013183519434736108,1.8276328771188733e-05,贷款申请提交的星期几。
stage5_lightgbm_raw_gpu,125,CNT_FAM_MEMBERS,CNT_FAM_MEMBERS,,numeric,family_structure,0.0012403233860031608,0.0003025976193859459,How many family members does client have
stage5_lightgbm_raw_gpu,126,NONLIVINGAPARTMENTS_AVG,NONLIVINGAPARTMENTS_AVG,,numeric,other,0.0012182113385536067,2.2456149250045574e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,127,EMERGENCYSTATE_MODE___MISSING__,EMERGENCYSTATE_MODE,__MISSING__,one_hot,other,0.0011999649671448145,-1.923132073018316e-05,居住房屋所在区域的紧急状态标记。
stage5_lightgbm_raw_gpu,128,FLAG_OWN_REALTY_Y,FLAG_OWN_REALTY,Y,one_hot,flags_and_contacts,0.0011310636372075119,9.381148807567223e-05,布尔标记类字段，反映申请材料、联系方式或资产信息是否存在。
stage5_lightgbm_raw_gpu,129,FLOORSMAX_MODE,FLOORSMAX_MODE,,numeric,other,0.0011283291560062786,0.0001449935735105004,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,130,FLOORSMIN_MODE,FLOORSMIN_MODE,,numeric,other,0.0011229259193146436,9.854514620786896e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,131,FLAG_DOCUMENT_5,FLAG_DOCUMENT_5,,numeric,flags_and_contacts,0.0009957957477358846,-0.0002634210522888246,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,132,children_ratio,children_ratio,,numeric,amount_and_ratio,0.0009160978033621484,0.00026658029356026766,家庭中儿童占比，反映家庭抚养压力。
stage5_lightgbm_raw_gpu,133,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAPARTMENTS_MEDI,,numeric,other,0.0008878449895673582,-3.554529994399918e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,134,NONLIVINGAPARTMENTS_MODE,NONLIVINGAPARTMENTS_MODE,,numeric,other,0.0008844863959083457,-8.904817621883537e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,135,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE,Commercial associate,one_hot,categorical_profile,0.0008669485403561382,9.800252764653836e-05,收入来源类型。
stage5_lightgbm_raw_gpu,136,EMERGENCYSTATE_MODE_No,EMERGENCYSTATE_MODE,No,one_hot,other,0.0008426522835773333,-3.1071150132552265e-05,居住房屋所在区域的紧急状态标记。
stage5_lightgbm_raw_gpu,137,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE,Lower secondary,one_hot,categorical_profile,0.0008337875680292149,0.00024808855614554237,教育程度。
stage5_lightgbm_raw_gpu,138,ORGANIZATION_TYPE_Industry: type 3,ORGANIZATION_TYPE,Industry: type 3,one_hot,categorical_profile,0.0007832246249230462,6.043403076514968e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,139,ORGANIZATION_TYPE_Realtor,ORGANIZATION_TYPE,Realtor,one_hot,categorical_profile,0.00076020777891594,0.00020240003617531528,工作单位/组织类型。
stage5_lightgbm_raw_gpu,140,REG_CITY_NOT_WORK_CITY,REG_CITY_NOT_WORK_CITY,,numeric,other,0.0007575537889897903,-7.254678658001212e-05,"Flag if client's permanent address does not match work address (1=different, 0=same, at city level)"
stage5_lightgbm_raw_gpu,141,FLOORSMIN_MEDI,FLOORSMIN_MEDI,,numeric,other,0.0007542127180915046,-7.156492888289732e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,142,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START,FRIDAY,one_hot,other,0.0007540727283322176,-2.0567961012525483e-05,贷款申请提交的星期几。
stage5_lightgbm_raw_gpu,143,ORGANIZATION_TYPE_Transport: type 4,ORGANIZATION_TYPE,Transport: type 4,one_hot,categorical_profile,0.0007431204010522061,0.00021398591214802682,工作单位/组织类型。
stage5_lightgbm_raw_gpu,144,NAME_TYPE_SUITE_Unaccompanied,NAME_TYPE_SUITE,Unaccompanied,one_hot,categorical_profile,0.0007384279407577989,5.049107569402521e-05,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,145,ORGANIZATION_TYPE_Hotel,ORGANIZATION_TYPE,Hotel,one_hot,categorical_profile,0.0007329275326488906,6.978867631376201e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,146,OCCUPATION_TYPE___MISSING__,OCCUPATION_TYPE,__MISSING__,one_hot,categorical_profile,0.0007195270952670369,-2.3288374563702904e-05,职业类型。
stage5_lightgbm_raw_gpu,147,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START,THURSDAY,one_hot,other,0.0007019617947581257,-2.5182516478579902e-05,贷款申请提交的星期几。
stage5_lightgbm_raw_gpu,148,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS,Separated,one_hot,categorical_profile,0.0006862872753630736,8.383740667578475e-05,婚姻/家庭状态。
stage5_lightgbm_raw_gpu,149,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE,specific housing,one_hot,other,0.0006688722475738885,0.00010917132691030588,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,150,FLAG_EMP_PHONE,FLAG_EMP_PHONE,,numeric,flags_and_contacts,0.0006616322712216748,0.00013111535083520717,布尔标记类字段，反映申请材料、联系方式或资产信息是否存在。
stage5_lightgbm_raw_gpu,151,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE,Pensioner,one_hot,categorical_profile,0.0006280364559997671,0.0001250814463369539,收入来源类型。
stage5_lightgbm_raw_gpu,152,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE,Rented apartment,one_hot,categorical_profile,0.0006038185769142503,-3.703314707762343e-05,居住情况。
stage5_lightgbm_raw_gpu,153,NAME_EDUCATION_TYPE___RARE__,NAME_EDUCATION_TYPE,__RARE__,one_hot,categorical_profile,0.000602927760289291,1.5357463723654647e-06,教育程度。
stage5_lightgbm_raw_gpu,154,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE,Medicine,one_hot,categorical_profile,0.0005940099205105925,6.385260622369213e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,155,OCCUPATION_TYPE_Cleaning staff,OCCUPATION_TYPE,Cleaning staff,one_hot,categorical_profile,0.0005566652803481388,0.00017318992785504347,职业类型。
stage5_lightgbm_raw_gpu,156,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE,Office apartment,one_hot,categorical_profile,0.0005496727005334058,0.0001711231893136871,居住情况。
stage5_lightgbm_raw_gpu,157,OCCUPATION_TYPE_Low-skill Laborers,OCCUPATION_TYPE,Low-skill Laborers,one_hot,categorical_profile,0.0005457354659725614,-6.819648053940892e-05,职业类型。
stage5_lightgbm_raw_gpu,158,"WALLSMATERIAL_MODE_Stone, brick",WALLSMATERIAL_MODE,"Stone, brick",one_hot,other,0.0005439956884175515,-2.001764120264894e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,159,NAME_FAMILY_STATUS_Widow,NAME_FAMILY_STATUS,Widow,one_hot,categorical_profile,0.0005411878856518908,0.00012133178239926348,婚姻/家庭状态。
stage5_lightgbm_raw_gpu,160,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE,Family,one_hot,categorical_profile,0.0005369339456416166,6.132524918365869e-05,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,161,OCCUPATION_TYPE_Security staff,OCCUPATION_TYPE,Security staff,one_hot,categorical_profile,0.0005154703843310841,1.8854042169840933e-06,职业类型。
stage5_lightgbm_raw_gpu,162,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE,Private service staff,one_hot,categorical_profile,0.0005039843943239995,3.3062782111082044e-05,职业类型。
stage5_lightgbm_raw_gpu,163,HOUSETYPE_MODE_block of flats,HOUSETYPE_MODE,block of flats,one_hot,other,0.00048653691745339725,-1.330645195057078e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,164,ORGANIZATION_TYPE_Electricity,ORGANIZATION_TYPE,Electricity,one_hot,categorical_profile,0.000479691982597976,-0.00014352953675106356,工作单位/组织类型。
stage5_lightgbm_raw_gpu,165,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE,Children,one_hot,categorical_profile,0.0004708188572415902,-0.00011183306543584725,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,166,ELEVATORS_MEDI,ELEVATORS_MEDI,,numeric,other,0.00045675360063826835,6.906714235555536e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,167,LIVE_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,,numeric,other,0.000455330758860337,-1.6560062496472574e-05,"Flag if client's contact address does not match work address (1=different, 0=same, at region level)"
stage5_lightgbm_raw_gpu,168,FONDKAPREMONT_MODE_not specified,FONDKAPREMONT_MODE,not specified,one_hot,other,0.0004328180741015412,-1.1407728565623422e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,169,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_DAY,,numeric,amount_and_ratio,0.0004210669394747836,8.759568954461313e-05,Number of enquiries to Credit Bureau about the client one day before application (excluding one hour before application)
stage5_lightgbm_raw_gpu,170,ORGANIZATION_TYPE_XNA,ORGANIZATION_TYPE,XNA,one_hot,categorical_profile,0.00038081955812667873,1.4558032319667998e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,171,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE,Municipal apartment,one_hot,categorical_profile,0.0003808156992194942,-4.397110945601193e-05,居住情况。
stage5_lightgbm_raw_gpu,172,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START,SATURDAY,one_hot,other,0.000367214285732065,0.00010304155574970222,贷款申请提交的星期几。
stage5_lightgbm_raw_gpu,173,ORGANIZATION_TYPE_Other,ORGANIZATION_TYPE,Other,one_hot,categorical_profile,0.00036206513280960496,-3.733773749250553e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,174,ORGANIZATION_TYPE_Trade: type 3,ORGANIZATION_TYPE,Trade: type 3,one_hot,categorical_profile,0.00033380695709554894,1.2200653529407686e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,175,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_LIVE_REGION,,numeric,other,0.0003268090280377812,4.979556166654615e-05,"Flag if client's permanent address does not match contact address (1=different, 0=same, at region level)"
stage5_lightgbm_raw_gpu,176,ELEVATORS_AVG,ELEVATORS_AVG,,numeric,other,0.0003215260364527816,-2.2529811034579028e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,177,FONDKAPREMONT_MODE_reg oper account,FONDKAPREMONT_MODE,reg oper account,one_hot,other,0.0003075924166602546,-2.044354059344083e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,178,ELEVATORS_MODE,ELEVATORS_MODE,,numeric,other,0.0003065850379927334,-4.2776405815476035e-06,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,179,ORGANIZATION_TYPE_Business Entity Type 2,ORGANIZATION_TYPE,Business Entity Type 2,one_hot,categorical_profile,0.00029584584105618367,5.581518261980022e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,180,ORGANIZATION_TYPE_Transport: type 2,ORGANIZATION_TYPE,Transport: type 2,one_hot,categorical_profile,0.00028238307270942397,2.6319727267203867e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,181,FLAG_EMAIL,FLAG_EMAIL,,numeric,flags_and_contacts,0.00027492573771766883,1.8946319241448345e-05,布尔标记类字段，反映申请材料、联系方式或资产信息是否存在。
stage5_lightgbm_raw_gpu,182,OCCUPATION_TYPE_Waiters/barmen staff,OCCUPATION_TYPE,Waiters/barmen staff,one_hot,categorical_profile,0.00026848611665503314,0.00010680748620888913,职业类型。
stage5_lightgbm_raw_gpu,183,ORGANIZATION_TYPE_Postal,ORGANIZATION_TYPE,Postal,one_hot,categorical_profile,0.0002668442157933698,-0.00010426218218582328,工作单位/组织类型。
stage5_lightgbm_raw_gpu,184,FONDKAPREMONT_MODE_org spec account,FONDKAPREMONT_MODE,org spec account,one_hot,other,0.00026433716700337886,-5.0201614632712025e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,185,REG_REGION_NOT_WORK_REGION,REG_REGION_NOT_WORK_REGION,,numeric,other,0.0002408351897832922,-3.7267017618314564e-05,"Flag if client's permanent address does not match work address (1=different, 0=same, at region level)"
stage5_lightgbm_raw_gpu,186,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE,Managers,one_hot,categorical_profile,0.00023569129340167893,-9.34227699484202e-06,职业类型。
stage5_lightgbm_raw_gpu,187,NAME_HOUSING_TYPE_With parents,NAME_HOUSING_TYPE,With parents,one_hot,categorical_profile,0.00020615013301486618,-4.337350089651344e-06,居住情况。
stage5_lightgbm_raw_gpu,188,ORGANIZATION_TYPE_Industry: type 12,ORGANIZATION_TYPE,Industry: type 12,one_hot,categorical_profile,0.00018839000351859425,3.870885930226478e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,189,ORGANIZATION_TYPE_Police,ORGANIZATION_TYPE,Police,one_hot,categorical_profile,0.00018283487236249725,3.8258890624012716e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,190,WALLSMATERIAL_MODE_Block,WALLSMATERIAL_MODE,Block,one_hot,other,0.00017573924197374514,-5.982985736078347e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,191,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE,Mixed,one_hot,other,0.00016587749543239865,-2.627232952691894e-06,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,192,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_HOUR,,numeric,amount_and_ratio,0.000156229776776157,-7.157431112670211e-05,Number of enquiries to Credit Bureau about the client one hour before application
stage5_lightgbm_raw_gpu,193,WALLSMATERIAL_MODE_Wooden,WALLSMATERIAL_MODE,Wooden,one_hot,other,0.0001515322351023494,2.57932053145893e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,194,ORGANIZATION_TYPE_Trade: type 2,ORGANIZATION_TYPE,Trade: type 2,one_hot,categorical_profile,0.00014696997255070284,3.62746542690713e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,195,ORGANIZATION_TYPE_Housing,ORGANIZATION_TYPE,Housing,one_hot,categorical_profile,0.00014557883232619686,-2.667092947757419e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,196,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE,Incomplete higher,one_hot,categorical_profile,0.0001364430176060234,-1.5804140991678442e-05,教育程度。
stage5_lightgbm_raw_gpu,197,ORGANIZATION_TYPE_Industry: type 4,ORGANIZATION_TYPE,Industry: type 4,one_hot,categorical_profile,0.00013085251175984524,2.476960093955463e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,198,ORGANIZATION_TYPE_Trade: type 1,ORGANIZATION_TYPE,Trade: type 1,one_hot,categorical_profile,0.00012150400917318692,4.5582895325387185e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,199,HOUSETYPE_MODE___MISSING__,HOUSETYPE_MODE,__MISSING__,one_hot,other,0.00011626691620894605,-5.02196414442352e-06,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,200,FONDKAPREMONT_MODE_reg oper spec account,FONDKAPREMONT_MODE,reg oper spec account,one_hot,other,0.00011602689259964081,-6.644072930317355e-06,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,201,WALLSMATERIAL_MODE___MISSING__,WALLSMATERIAL_MODE,__MISSING__,one_hot,other,0.00011585842322236788,-8.889725186519808e-06,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,202,ORGANIZATION_TYPE_Restaurant,ORGANIZATION_TYPE,Restaurant,one_hot,categorical_profile,0.00011078850550807329,-1.1491658840796766e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,203,ORGANIZATION_TYPE_University,ORGANIZATION_TYPE,University,one_hot,categorical_profile,0.00010010040544486272,2.057933785343558e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,204,OCCUPATION_TYPE_Cooking staff,OCCUPATION_TYPE,Cooking staff,one_hot,categorical_profile,9.98178986614768e-05,-2.7724436069798483e-05,职业类型。
stage5_lightgbm_raw_gpu,205,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE,"Spouse, partner",one_hot,categorical_profile,9.954471952781585e-05,-2.7019638581014243e-05,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,206,HOUSETYPE_MODE_terraced house,HOUSETYPE_MODE,terraced house,one_hot,other,9.808269636698757e-05,-2.0464219241434624e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,207,FLAG_DOCUMENT_16,FLAG_DOCUMENT_16,,numeric,flags_and_contacts,8.886060166094586e-05,-4.925842351921476e-05,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,208,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE,Others,one_hot,other,8.274536536966009e-05,1.2867329797717522e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,209,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE,Co-op apartment,one_hot,categorical_profile,7.935303682552043e-05,3.4728091023612486e-05,居住情况。
stage5_lightgbm_raw_gpu,210,EMERGENCYSTATE_MODE_Yes,EMERGENCYSTATE_MODE,Yes,one_hot,other,7.853965181449095e-05,1.6074976418193734e-05,居住房屋所在区域的紧急状态标记。
stage5_lightgbm_raw_gpu,211,FLAG_DOCUMENT_11,FLAG_DOCUMENT_11,,numeric,flags_and_contacts,6.868548381781124e-05,1.0677899867697089e-05,申请材料中的文件提交标记，反映材料完整性。
