model,rank,encoded_feature,original_feature,encoded_category,feature_type,feature_family,importance_gain,importance_split,business_meaning
stage5_lightgbm_raw_gpu,129,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START,TUESDAY,one_hot,other,193.13161849975586,20,贷款申请提交的星期几。
stage5_lightgbm_raw_gpu,130,EMERGENCYSTATE_MODE_No,EMERGENCYSTATE_MODE,No,one_hot,other,191.0055661201477,13,居住房屋所在区域的紧急状态标记。
stage5_lightgbm_raw_gpu,131,ELEVATORS_MODE,ELEVATORS_MODE,,numeric,other,183.86532831192017,15,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,132,FLOORSMIN_MODE,FLOORSMIN_MODE,,numeric,other,173.1462483406067,16,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,133,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS,Separated,one_hot,categorical_profile,171.21383237838745,14,婚姻/家庭状态。
stage5_lightgbm_raw_gpu,134,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE,Rented apartment,one_hot,categorical_profile,161.01795053482056,15,居住情况。
stage5_lightgbm_raw_gpu,135,OCCUPATION_TYPE_Security staff,OCCUPATION_TYPE,Security staff,one_hot,categorical_profile,159.94132232666016,16,职业类型。
stage5_lightgbm_raw_gpu,136,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START,THURSDAY,one_hot,other,159.5611915588379,15,贷款申请提交的星期几。
stage5_lightgbm_raw_gpu,137,EMERGENCYSTATE_MODE___MISSING__,EMERGENCYSTATE_MODE,__MISSING__,one_hot,other,159.12615942955017,14,居住房屋所在区域的紧急状态标记。
stage5_lightgbm_raw_gpu,138,FLAG_OWN_REALTY_Y,FLAG_OWN_REALTY,Y,one_hot,flags_and_contacts,158.64982843399048,15,布尔标记类字段，反映申请材料、联系方式或资产信息是否存在。
stage5_lightgbm_raw_gpu,139,FONDKAPREMONT_MODE___MISSING__,FONDKAPREMONT_MODE,__MISSING__,one_hot,other,157.39996004104614,12,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,140,FONDKAPREMONT_MODE_reg oper account,FONDKAPREMONT_MODE,reg oper account,one_hot,other,156.00687074661255,14,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,141,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE,Family,one_hot,categorical_profile,155.5424509048462,13,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,142,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE,Private service staff,one_hot,categorical_profile,151.33391284942627,13,职业类型。
stage5_lightgbm_raw_gpu,143,LIVE_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,,numeric,other,150.11392068862915,16,"Flag if client's contact address does not match work address (1=different, 0=same, at city level)"
stage5_lightgbm_raw_gpu,144,FLAG_DOCUMENT_5,FLAG_DOCUMENT_5,,numeric,flags_and_contacts,147.46851873397827,18,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,145,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START,SATURDAY,one_hot,other,145.4179606437683,15,贷款申请提交的星期几。
stage5_lightgbm_raw_gpu,146,FONDKAPREMONT_MODE_org spec account,FONDKAPREMONT_MODE,org spec account,one_hot,other,138.88475942611694,12,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,147,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START,SUNDAY,one_hot,other,129.58956933021545,13,贷款申请提交的星期几。
stage5_lightgbm_raw_gpu,148,NAME_FAMILY_STATUS_Widow,NAME_FAMILY_STATUS,Widow,one_hot,categorical_profile,128.25989151000977,8,婚姻/家庭状态。
stage5_lightgbm_raw_gpu,149,ORGANIZATION_TYPE_Transport: type 2,ORGANIZATION_TYPE,Transport: type 2,one_hot,categorical_profile,128.19160747528076,10,工作单位/组织类型。
stage5_lightgbm_raw_gpu,150,ORGANIZATION_TYPE_Kindergarten,ORGANIZATION_TYPE,Kindergarten,one_hot,categorical_profile,128.09006881713867,12,工作单位/组织类型。
stage5_lightgbm_raw_gpu,151,OCCUPATION_TYPE___MISSING__,OCCUPATION_TYPE,__MISSING__,one_hot,categorical_profile,126.19766044616699,12,职业类型。
stage5_lightgbm_raw_gpu,152,ELEVATORS_AVG,ELEVATORS_AVG,,numeric,other,125.83079195022583,11,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,153,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE,Children,one_hot,categorical_profile,124.76566886901855,9,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,154,ORGANIZATION_TYPE_Transport: type 4,ORGANIZATION_TYPE,Transport: type 4,one_hot,categorical_profile,121.7023696899414,11,工作单位/组织类型。
stage5_lightgbm_raw_gpu,155,FLAG_DOCUMENT_6,FLAG_DOCUMENT_6,,numeric,flags_and_contacts,120.89375114440918,12,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,156,LIVE_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,,numeric,other,117.48445081710815,13,"Flag if client's contact address does not match work address (1=different, 0=same, at region level)"
stage5_lightgbm_raw_gpu,157,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_DAY,,numeric,amount_and_ratio,117.13105964660645,10,Number of enquiries to Credit Bureau about the client one day before application (excluding one hour before application)
stage5_lightgbm_raw_gpu,158,NAME_CONTRACT_TYPE_Revolving loans,NAME_CONTRACT_TYPE,Revolving loans,one_hot,categorical_profile,116.82927131652832,7,贷款产品类型。
stage5_lightgbm_raw_gpu,159,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE,Medicine,one_hot,categorical_profile,115.63445997238159,11,工作单位/组织类型。
stage5_lightgbm_raw_gpu,160,ORGANIZATION_TYPE_Other,ORGANIZATION_TYPE,Other,one_hot,categorical_profile,113.49612045288086,11,工作单位/组织类型。
stage5_lightgbm_raw_gpu,161,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE,specific housing,one_hot,other,113.34442043304443,11,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,162,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE,Municipal apartment,one_hot,categorical_profile,111.30788850784302,12,居住情况。
stage5_lightgbm_raw_gpu,163,OCCUPATION_TYPE_Cleaning staff,OCCUPATION_TYPE,Cleaning staff,one_hot,categorical_profile,107.87307834625244,9,职业类型。
stage5_lightgbm_raw_gpu,164,ORGANIZATION_TYPE_Industry: type 3,ORGANIZATION_TYPE,Industry: type 3,one_hot,categorical_profile,106.51631927490234,9,工作单位/组织类型。
stage5_lightgbm_raw_gpu,165,FONDKAPREMONT_MODE_not specified,FONDKAPREMONT_MODE,not specified,one_hot,other,98.81752014160156,9,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,166,FLAG_EMAIL,FLAG_EMAIL,,numeric,flags_and_contacts,98.61149835586548,10,布尔标记类字段，反映申请材料、联系方式或资产信息是否存在。
stage5_lightgbm_raw_gpu,167,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE,Lower secondary,one_hot,categorical_profile,96.40267896652222,10,教育程度。
stage5_lightgbm_raw_gpu,168,ORGANIZATION_TYPE_Trade: type 3,ORGANIZATION_TYPE,Trade: type 3,one_hot,categorical_profile,95.06963968276978,9,工作单位/组织类型。
stage5_lightgbm_raw_gpu,169,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE,Medicine staff,one_hot,categorical_profile,94.50524067878723,12,职业类型。
stage5_lightgbm_raw_gpu,170,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_HOUR,,numeric,amount_and_ratio,90.35657119750977,6,Number of enquiries to Credit Bureau about the client one hour before application
stage5_lightgbm_raw_gpu,171,ORGANIZATION_TYPE_Postal,ORGANIZATION_TYPE,Postal,one_hot,categorical_profile,89.5244607925415,8,工作单位/组织类型。
stage5_lightgbm_raw_gpu,172,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE,Office apartment,one_hot,categorical_profile,87.34189105033875,11,居住情况。
stage5_lightgbm_raw_gpu,173,ORGANIZATION_TYPE_Housing,ORGANIZATION_TYPE,Housing,one_hot,categorical_profile,87.07347059249878,8,工作单位/组织类型。
stage5_lightgbm_raw_gpu,174,HOUSETYPE_MODE_block of flats,HOUSETYPE_MODE,block of flats,one_hot,other,84.06984996795654,7,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,175,ORGANIZATION_TYPE_Business Entity Type 2,ORGANIZATION_TYPE,Business Entity Type 2,one_hot,categorical_profile,83.1672306060791,8,工作单位/组织类型。
stage5_lightgbm_raw_gpu,176,FLOORSMIN_MEDI,FLOORSMIN_MEDI,,numeric,other,82.79465866088867,7,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,177,ORGANIZATION_TYPE_Security Ministries,ORGANIZATION_TYPE,Security Ministries,one_hot,categorical_profile,75.76624011993408,14,工作单位/组织类型。
stage5_lightgbm_raw_gpu,178,NAME_EDUCATION_TYPE___RARE__,NAME_EDUCATION_TYPE,__RARE__,one_hot,categorical_profile,74.52726984024048,16,教育程度。
stage5_lightgbm_raw_gpu,179,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE,"Spouse, partner",one_hot,categorical_profile,70.85460901260376,6,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,180,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE,Pensioner,one_hot,categorical_profile,70.02730083465576,4,收入来源类型。
stage5_lightgbm_raw_gpu,181,ELEVATORS_MEDI,ELEVATORS_MEDI,,numeric,other,69.61170887947083,7,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,182,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_LIVE_REGION,,numeric,other,68.18245029449463,6,"Flag if client's permanent address does not match contact address (1=different, 0=same, at region level)"
stage5_lightgbm_raw_gpu,183,NAME_HOUSING_TYPE_With parents,NAME_HOUSING_TYPE,With parents,one_hot,categorical_profile,62.11203908920288,8,居住情况。
stage5_lightgbm_raw_gpu,184,WALLSMATERIAL_MODE_Wooden,WALLSMATERIAL_MODE,Wooden,one_hot,other,53.272860050201416,5,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,185,OCCUPATION_TYPE_Waiters/barmen staff,OCCUPATION_TYPE,Waiters/barmen staff,one_hot,categorical_profile,51.07057046890259,6,职业类型。
stage5_lightgbm_raw_gpu,186,HOUSETYPE_MODE___MISSING__,HOUSETYPE_MODE,__MISSING__,one_hot,other,51.0517897605896,5,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,187,ORGANIZATION_TYPE_Restaurant,ORGANIZATION_TYPE,Restaurant,one_hot,categorical_profile,50.51989936828613,4,工作单位/组织类型。
stage5_lightgbm_raw_gpu,188,FONDKAPREMONT_MODE_reg oper spec account,FONDKAPREMONT_MODE,reg oper spec account,one_hot,other,49.715229988098145,4,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,189,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE,Security,one_hot,categorical_profile,45.02326965332031,4,工作单位/组织类型。
stage5_lightgbm_raw_gpu,190,ORGANIZATION_TYPE_XNA,ORGANIZATION_TYPE,XNA,one_hot,categorical_profile,43.558199882507324,5,工作单位/组织类型。
stage5_lightgbm_raw_gpu,191,WALLSMATERIAL_MODE_Block,WALLSMATERIAL_MODE,Block,one_hot,other,43.39503002166748,4,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,192,OCCUPATION_TYPE_Cooking staff,OCCUPATION_TYPE,Cooking staff,one_hot,categorical_profile,42.243499755859375,4,职业类型。
stage5_lightgbm_raw_gpu,193,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE,Other_A,one_hot,categorical_profile,42.05355882644653,4,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,194,FLAG_DOCUMENT_16,FLAG_DOCUMENT_16,,numeric,flags_and_contacts,41.84739017486572,5,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,195,WALLSMATERIAL_MODE___MISSING__,WALLSMATERIAL_MODE,__MISSING__,one_hot,other,40.991660594940186,4,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,196,NAME_INCOME_TYPE_infrequent_sklearn,NAME_INCOME_TYPE,infrequent_sklearn,one_hot,categorical_profile,39.26980018615723,3,收入来源类型。
stage5_lightgbm_raw_gpu,197,ORGANIZATION_TYPE_Industry: type 4,ORGANIZATION_TYPE,Industry: type 4,one_hot,categorical_profile,36.67020034790039,4,工作单位/组织类型。
stage5_lightgbm_raw_gpu,198,ORGANIZATION_TYPE_Hotel,ORGANIZATION_TYPE,Hotel,one_hot,categorical_profile,36.604650020599365,8,工作单位/组织类型。
stage5_lightgbm_raw_gpu,199,ORGANIZATION_TYPE_Trade: type 1,ORGANIZATION_TYPE,Trade: type 1,one_hot,categorical_profile,36.178669929504395,3,工作单位/组织类型。
stage5_lightgbm_raw_gpu,200,FLAG_EMP_PHONE,FLAG_EMP_PHONE,,numeric,flags_and_contacts,35.709699630737305,2,布尔标记类字段，反映申请材料、联系方式或资产信息是否存在。
stage5_lightgbm_raw_gpu,201,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE,Mixed,one_hot,other,34.41701054573059,3,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,202,ORGANIZATION_TYPE_Police,ORGANIZATION_TYPE,Police,one_hot,categorical_profile,34.1635799407959,3,工作单位/组织类型。
stage5_lightgbm_raw_gpu,203,REG_REGION_NOT_WORK_REGION,REG_REGION_NOT_WORK_REGION,,numeric,other,32.77156114578247,4,"Flag if client's permanent address does not match work address (1=different, 0=same, at region level)"
stage5_lightgbm_raw_gpu,204,FLAG_DOCUMENT_19,FLAG_DOCUMENT_19,,numeric,flags_and_contacts,32.51278018951416,3,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,205,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE,Managers,one_hot,categorical_profile,30.82150936126709,3,职业类型。
stage5_lightgbm_raw_gpu,206,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE,Others,one_hot,other,30.26640033721924,2,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,207,ORGANIZATION_TYPE_Agriculture,ORGANIZATION_TYPE,Agriculture,one_hot,categorical_profile,28.879849910736084,3,工作单位/组织类型。
stage5_lightgbm_raw_gpu,208,FLAG_DOCUMENT_11,FLAG_DOCUMENT_11,,numeric,flags_and_contacts,27.388800621032715,2,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,209,ORGANIZATION_TYPE_Industry: type 2,ORGANIZATION_TYPE,Industry: type 2,one_hot,categorical_profile,25.88318967819214,4,工作单位/组织类型。
stage5_lightgbm_raw_gpu,210,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE,Secretaries,one_hot,categorical_profile,22.585519790649414,2,职业类型。
stage5_lightgbm_raw_gpu,211,ORGANIZATION_TYPE_Trade: type 2,ORGANIZATION_TYPE,Trade: type 2,one_hot,categorical_profile,22.03127956390381,3,工作单位/组织类型。
stage5_lightgbm_raw_gpu,212,ORGANIZATION_TYPE_Trade: type 7,ORGANIZATION_TYPE,Trade: type 7,one_hot,categorical_profile,21.727439880371094,2,工作单位/组织类型。
stage5_lightgbm_raw_gpu,213,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE,Co-op apartment,one_hot,categorical_profile,20.30900001525879,2,居住情况。
stage5_lightgbm_raw_gpu,214,ORGANIZATION_TYPE_University,ORGANIZATION_TYPE,University,one_hot,categorical_profile,18.943419933319092,2,工作单位/组织类型。
stage5_lightgbm_raw_gpu,215,HOUSETYPE_MODE_terraced house,HOUSETYPE_MODE,terraced house,one_hot,other,18.156229972839355,2,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,216,EMERGENCYSTATE_MODE_Yes,EMERGENCYSTATE_MODE,Yes,one_hot,other,18.108789920806885,2,居住房屋所在区域的紧急状态标记。
stage5_lightgbm_raw_gpu,217,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE,HR staff,one_hot,categorical_profile,18.10152006149292,2,职业类型。
stage5_lightgbm_raw_gpu,218,ORGANIZATION_TYPE_Industry: type 1,ORGANIZATION_TYPE,Industry: type 1,one_hot,categorical_profile,17.29074001312256,2,工作单位/组织类型。
stage5_lightgbm_raw_gpu,219,FLAG_DOCUMENT_21,FLAG_DOCUMENT_21,,numeric,flags_and_contacts,16.07359027862549,2,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,220,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE,Incomplete higher,one_hot,categorical_profile,13.727309703826904,2,教育程度。
stage5_lightgbm_raw_gpu,221,ORGANIZATION_TYPE_Industry: type 11,ORGANIZATION_TYPE,Industry: type 11,one_hot,categorical_profile,12.92199993133545,1,工作单位/组织类型。
stage5_lightgbm_raw_gpu,222,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE,Monolithic,one_hot,other,12.038000106811523,1,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,223,ORGANIZATION_TYPE_Business Entity Type 1,ORGANIZATION_TYPE,Business Entity Type 1,one_hot,categorical_profile,10.360300064086914,1,工作单位/组织类型。
stage5_lightgbm_raw_gpu,224,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE,Realty agents,one_hot,categorical_profile,9.916460037231445,1,职业类型。
stage5_lightgbm_raw_gpu,225,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE,Government,one_hot,categorical_profile,9.822889804840088,2,工作单位/组织类型。
stage5_lightgbm_raw_gpu,226,NAME_TYPE_SUITE_Other_B,NAME_TYPE_SUITE,Other_B,one_hot,categorical_profile,9.806469917297363,1,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,227,ORGANIZATION_TYPE_Electricity,ORGANIZATION_TYPE,Electricity,one_hot,categorical_profile,9.610599756240845,3,工作单位/组织类型。
stage5_lightgbm_raw_gpu,228,ORGANIZATION_TYPE_Industry: type 12,ORGANIZATION_TYPE,Industry: type 12,one_hot,categorical_profile,9.372349977493286,3,工作单位/组织类型。
stage5_lightgbm_raw_gpu,229,ORGANIZATION_TYPE_Industry: type 7,ORGANIZATION_TYPE,Industry: type 7,one_hot,categorical_profile,9.284210205078125,1,工作单位/组织类型。
stage5_lightgbm_raw_gpu,230,ORGANIZATION_TYPE_Advertising,ORGANIZATION_TYPE,Advertising,one_hot,categorical_profile,8.644909858703613,1,工作单位/组织类型。
stage5_lightgbm_raw_gpu,231,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE,IT staff,one_hot,categorical_profile,8.501319885253906,1,职业类型。
stage5_lightgbm_raw_gpu,232,NAME_TYPE_SUITE___MISSING__,NAME_TYPE_SUITE,__MISSING__,one_hot,categorical_profile,8.15447998046875,1,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,233,FLAG_CONT_MOBILE,FLAG_CONT_MOBILE,,numeric,flags_and_contacts,8.0906400680542,1,布尔标记类字段，反映申请材料、联系方式或资产信息是否存在。
stage5_lightgbm_raw_gpu,234,FLAG_DOCUMENT_14,FLAG_DOCUMENT_14,,numeric,flags_and_contacts,7.4276299476623535,1,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,235,FLAG_DOCUMENT_18,FLAG_DOCUMENT_18,,numeric,flags_and_contacts,7.026919841766357,1,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,236,NAME_TYPE_SUITE___RARE__,NAME_TYPE_SUITE,__RARE__,one_hot,categorical_profile,6.114190101623535,1,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,237,FLAG_DOCUMENT_4,FLAG_DOCUMENT_4,,numeric,flags_and_contacts,0.0,0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,238,FLAG_DOCUMENT_2,FLAG_DOCUMENT_2,,numeric,flags_and_contacts,0.0,0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,239,FLAG_DOCUMENT_7,FLAG_DOCUMENT_7,,numeric,flags_and_contacts,0.0,0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,240,FLAG_MOBIL,FLAG_MOBIL,,numeric,flags_and_contacts,0.0,0,布尔标记类字段，反映申请材料、联系方式或资产信息是否存在。
stage5_lightgbm_raw_gpu,241,FLAG_DOCUMENT_9,FLAG_DOCUMENT_9,,numeric,flags_and_contacts,0.0,0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,242,FLAG_DOCUMENT_13,FLAG_DOCUMENT_13,,numeric,flags_and_contacts,0.0,0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,243,FLAG_DOCUMENT_17,FLAG_DOCUMENT_17,,numeric,flags_and_contacts,0.0,0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,244,FLAG_DOCUMENT_20,FLAG_DOCUMENT_20,,numeric,flags_and_contacts,0.0,0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,245,DAYS_EMPLOYED_ANOMALY,DAYS_EMPLOYED_ANOMALY,,numeric,age_and_tenure,0.0,0,当前工作年限，反映就业稳定性。
stage5_lightgbm_raw_gpu,246,FLAG_DOCUMENT_15,FLAG_DOCUMENT_15,,numeric,flags_and_contacts,0.0,0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,247,FLAG_DOCUMENT_12,FLAG_DOCUMENT_12,,numeric,flags_and_contacts,0.0,0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,248,FLAG_DOCUMENT_10,FLAG_DOCUMENT_10,,numeric,flags_and_contacts,0.0,0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,249,NAME_FAMILY_STATUS_infrequent_sklearn,NAME_FAMILY_STATUS,infrequent_sklearn,one_hot,categorical_profile,0.0,0,婚姻/家庭状态。
stage5_lightgbm_raw_gpu,250,CODE_GENDER_infrequent_sklearn,CODE_GENDER,infrequent_sklearn,one_hot,categorical_profile,0.0,0,申请人性别。
stage5_lightgbm_raw_gpu,251,ORGANIZATION_TYPE_Culture,ORGANIZATION_TYPE,Culture,one_hot,categorical_profile,0.0,0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,252,ORGANIZATION_TYPE_Bank,ORGANIZATION_TYPE,Bank,one_hot,categorical_profile,0.0,0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,253,ORGANIZATION_TYPE_Industry: type 5,ORGANIZATION_TYPE,Industry: type 5,one_hot,categorical_profile,0.0,0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,254,ORGANIZATION_TYPE_Emergency,ORGANIZATION_TYPE,Emergency,one_hot,categorical_profile,0.0,0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,255,ORGANIZATION_TYPE_Insurance,ORGANIZATION_TYPE,Insurance,one_hot,categorical_profile,0.0,0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,256,ORGANIZATION_TYPE_Mobile,ORGANIZATION_TYPE,Mobile,one_hot,categorical_profile,0.0,0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,257,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE,Services,one_hot,categorical_profile,0.0,0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,258,ORGANIZATION_TYPE_Telecom,ORGANIZATION_TYPE,Telecom,one_hot,categorical_profile,0.0,0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,259,ORGANIZATION_TYPE_Trade: type 6,ORGANIZATION_TYPE,Trade: type 6,one_hot,categorical_profile,0.0,0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,260,ORGANIZATION_TYPE___RARE__,ORGANIZATION_TYPE,__RARE__,one_hot,categorical_profile,0.0,0,工作单位/组织类型。
